trkid,layer,det_id,x,y,z
597,2,66130,-34.96147056095993,35.74504226794634,17.342753148064745
597,3,95041,-54.898383643085936,44.07209917353341,24.915713769874884
597,3,95040,-54.480124783594604,43.953389125685284,24.763697599795563
597,4,116751,-71.26331324314924,47.06054834596058,30.740649822076332
597,4,116750,-70.81058041889271,47.0198339867329,30.58171735786107
597,5,155261,-100.96660017987195,44.65306960281624,41.209344869545724
597,5,155260,-100.47427787021444,44.77670451870693,41.03186425614163
598,0,22011,-0.8116463143257064,20.18364074824143,-80.13384905956951
598,0,22010,-0.7486369478414474,19.98599918148156,-79.32795696858561
599,0,18211,17.4777294128679,10.127425415284634,25.481333281983535
599,0,18210,17.3132461716381,10.012917266986051,25.23067372618729
599,1,35221,29.21493287439067,19.634904886183605,44.38895417168795
599,1,35220,29.06701035324315,19.496660430139784,44.13573119611905
599,2,47431,39.588220678288295,30.867700578433897,63.5287084812193
599,2,47430,39.45976406634841,30.706888584559735,63.27129188844651
599,3,66841,50.99180922695261,48.53864755075074,89.87588796096476
599,3,66840,50.797978469574986,48.161881733483966,89.34596779055555
599,4,81451,57.21583001412196,63.399596080435124,110.04630969889853
599,4,81450,57.077495644152336,62.98518503479906,109.4998945139265
600,0,10211,16.02002202596635,-12.30441277659406,-59.234793980740854
600,0,10210,15.896796864354457,-12.13639969277591,-58.640209020583214
600,1,21721,22.168767463431063,-27.341991862733366,-106.04993520515444
600,1,21720,22.1340761942616,-27.11241530459353,-105.38736003456958
601,0,5811,-4.671925589208357,-19.65229713633837,-18.60178176895851
601,0,5810,-4.52711110731828,-19.480866412762516,-18.405297052614728
601,1,8021,-22.311758703936306,-27.225480154807315,-36.01380117454212
601,1,8020,-21.975913444199474,-27.240731667061247,-35.71944301238429
602,0,29511,-20.19553770997784,0.4258745856063335,-42.32189920855608
602,0,29510,-19.993576213861566,0.5069026563109489,-41.87488537693601
602,1,2821,-33.126790485014666,-11.90195291489749,-79.8988934464166
602,1,2820,-33.00595104368142,-11.645014266975117,-79.315630894747
603,0,12611,18.757418686924854,-7.496542791711754,-56.21584181205732
603,0,12610,18.557697477445025,-7.457240308008593,-55.64990984039283
603,1,26621,34.277451532930975,-8.006211039728527,-99.57258996791462
603,1,26620,34.06574124341698,-8.032681795671948,-98.97939126236217
604,0,18711,17.67042001917557,9.78761296291843,73.1169323162805
604,0,18710,17.51128122471,9.661918451156993,72.39763977487384
605,0,7611,1.8013326142648545,-20.11955524573974,-72.22302422274163
605,0,7610,1.8565618257013803,-19.913612039226713,-71.49490889381423
606,0,25411,-12.739869981785034,15.675956064589414,21.870734368549627
606,0,25410,-12.599446545419141,15.532470793348011,21.65403051614766
606,1,51921,-24.092874956835963,25.662529042979386,38.20617012729809
606,1,51920,-23.93143783901749,25.54013752939649,37.987499756603555
606,2,66531,-36.963465250426815,33.96655399822514,54.75449230950867
606,2,66530,-36.782813094545936,33.86803221898471,54.53238542048919
606,3,95541,-56.43222899615201,42.08997248064067,77.5650880564553
606,3,95540,-56.02527077097389,41.96658786307334,77.10607645160243
606,4,117351,-72.25846526468534,45.518030151492326,95.06207972173759
606,4,117350,-71.82317395733838,45.45826041165489,94.5878225683864
607,0,20711,10.000994948049641,17.55046293326704,39.624312027419975
607,0,20710,9.841231888506996,17.41121772367609,39.215767662223264
607,1,37921,25.11770292255342,24.660512061412447,72.23389538558766
607,1,37920,24.877504275975376,24.619336182060998,71.76409759507848
607,2,43131,45.60701456039201,20.977176854515246,113.16639805558997
607,2,43130,45.30793970109859,21.146831333164254,112.50355108993644
608,0,27711,-15.494497194591286,12.960003598095064,16.580490272243978
608,0,27710,-15.411081951972818,12.747448528907782,16.404737647800204
608,1,49521,-12.426265700511983,32.93370575967937,32.86060455188176
608,1,49520,-12.665271619465276,32.62805458328858,32.56195267941676
609,0,21411,6.622401356285561,19.083605339898977,109.12070956936657
609,0,21410,6.63491981991892,18.86735685678562,107.97912980612871
610,0,8211,5.778220015989035,-19.35604909104129,-13.382560322389184
610,0,8210,5.738975014395322,-19.158840665331184,-13.246880623464222
610,1,17721,7.975919648731974,-34.2843732723498,-23.568495917267036
610,1,17720,7.956358794748326,-34.08380639913083,-23.432517269639835
610,2,20031,8.683835501193613,-49.44318273153542,-33.81260396119058
610,2,20030,8.68435512785075,-49.240090033861456,-33.675562629578316
610,3,27141,7.2177037814676055,-70.02883265020203,-47.749067753052124
610,3,27140,7.274181021975124,-69.6210506051153,-47.47128205457517
610,4,31851,4.280843558948419,-85.29286167122265,-58.242256154638554
610,4,31850,4.38007296033814,-84.88704684060687,-57.96035707064423
610,5,38861,-4.240277578618731,-110.3189628018616,-76.10367475276942
610,5,38860,-4.067272346517143,-109.92496438645503,-75.81331523861164
611,0,10411,8.987674771787187,-18.090402824269965,-40.08923232040619
611,0,10410,9.004438648959056,-17.858302136875096,-39.6461976678451
611,1,12321,-3.670081963466087,-35.00815079679619,-82.53244161675792
611,1,12320,-3.2624868076640707,-34.84762106311494,-81.6984160194772
612,0,20311,12.717664099363894,15.694038296060786,-6.5246124765429006
612,0,20310,12.62338023721722,15.512911912890711,-6.46027738893248
612,1,39421,17.569675578627148,30.501545671242315,-11.455327004430236
612,1,39420,17.536056176491165,30.29007180728383,-11.387862365258687
612,2,51431,17.29246355687914,47.12767425521835,-16.72031420187748
612,2,51430,17.335648993983575,46.89867579100338,-16.646893132033092
612,3,77741,6.003353231446681,70.14358640108196,-24.894057600778304
612,3,77740,6.382962050479769,69.70838881487836,-24.712108625157235
612,4,99251,-15.03017870355859,84.06696889123413,-32.933607014029114
612,4,99250,-14.245408056416732,83.79776736407946,-32.67220778561105
613,0,27011,-16.852003076880692,11.13778965241707,-53.064669852813445
613,0,27010,-16.69954926080935,11.005578687544599,-52.52464604985115
613,1,53021,-27.274241932011456,22.25175210519741,-93.90849764485405
613,1,53020,-27.149529100257062,22.088685601250845,-93.35912553046147
614,0,15311,19.516028194306017,5.212411456884354,-27.106669832009686
614,0,15310,19.326567394645814,5.146188545582845,-26.84625044937983
614,1,31921,33.44961635608443,10.960969739434674,-46.67405345020046
614,1,31920,33.2680314996276,10.874397756887163,-46.41303060520689
614,2,41331,46.76825314356544,18.24217783888578,-66.37937855499484
614,2,41330,46.59533134871295,18.13514159380351,-66.11549801871585
614,3,60241,63.487682916397226,30.421362949282823,-93.24415706213512
614,3,60240,63.17217733229233,30.15418895379213,-92.70770895153449
614,4,72051,74.80909310749851,41.191207992168046,-113.53004759732917
614,4,72050,74.52110660611848,40.88550573210415,-112.98509199875707
615,0,28811,-20.052208405497094,2.4380997629776004,-119.19801093923842
615,0,28810,-19.854720066246912,2.4044530325512596,-117.99945057558105
616,0,1011,-18.45949644263382,-8.202909174456952,-16.037543252671053
616,0,1010,-18.235909394981192,-8.212917181505215,-15.867594812906441
616,1,60821,-35.17699027276736,1.271867180139422,-31.169741192657153
616,1,60820,-34.98596458923083,0.9911155606957607,-30.911885767775303
617,0,19511,10.284538727657349,17.385846215015828,-85.80920429762988
617,0,19510,10.124916591425219,17.247834882026115,-84.94387346102658
618,0,3411,-16.61904534245177,-11.48235369144082,-16.186510855299574
618,0,3410,-16.46829349391308,-11.34879815324954,-16.01907252285396
618,1,5721,-26.96060388279343,-22.63091158313042,-28.84829839746375
618,1,5720,-26.836189083612034,-22.468097291270112,-28.677945715537398
618,2,7931,-35.11981648676582,-35.869555550337225,-41.79787142105302
618,2,7930,-35.0273564598266,-35.6804728504007,-41.622888299176765
618,3,15041,-41.866469936896344,-56.598119003295,-59.978884510478856
618,3,15040,-41.78715466489613,-56.15898352168507,-59.607897631501835
618,4,19651,-43.008076428144086,-73.77963446364593,-74.32304352635596
618,4,19650,-43.02713736267291,-73.30516295394985,-73.92826854603368
618,5,31361,-35.250821508414155,-104.62088550549754,-100.94470861276683
618,5,31360,-35.4918107785926,-104.11700576208759,-100.4803575761984
619,0,30711,-19.93302607254616,3.2733362040845932,73.70318721646417
619,0,30710,-19.740589762521356,3.2109010072614765,72.98816911402672
620,0,8711,0.4879620122852586,-20.194123441541887,38.543673893913244
620,0,8710,0.36415763703795534,-19.996708880564757,38.13102383894171
620,1,21121,19.149665482648764,-29.53524694588046,77.36438353599644
620,1,21120,18.736076784185077,-29.56279820145116,76.63034784220564
621,0,15711,19.613052742982653,4.834021397883561,14.801922152962321
621,0,15710,19.432001779572243,4.732506894548614,14.646404146449557
621,1,35021,31.571536470537964,15.565227989922874,26.935757482814818
621,1,35020,31.4389804646455,15.38147174501707,26.765996968930537
621,2,47231,38.238748252978105,32.52442330187485,40.72902407351151
621,2,47230,38.2035023223395,32.25668773481665,40.52669566596274
621,3,73841,25.337446459145557,65.6823782996056,68.52252984863415
621,3,73840,26.237985060017188,64.89657803443328,67.62702010680415
622,0,3611,-14.472527009776428,-14.092215254524689,2.316770184056791
622,0,3610,-14.348396821650688,-13.932586969991824,2.2937237259649708
622,1,8421,-22.43738903176645,-27.122050083884403,4.060849045521996
622,1,8420,-22.349488620837924,-26.935026828121867,4.037296734339337
622,2,10831,-27.441117217180754,-42.036088474755054,5.857648114990912
622,2,10830,-27.39616286548236,-41.826306410649586,5.833196021756685
622,3,20441,-28.48902723050184,-64.3779692210949,8.418074288875955
622,3,20440,-28.5410515337799,-63.91727420202298,8.365234131104025
622,4,25351,-24.05327997310099,-81.94257292984257,10.488764538968553
622,4,25350,-24.239221258111407,-81.47054424986035,10.430942824369877
622,5,39761,-2.9849182652061046,-110.35967886347734,14.565999042545382
622,5,39760,-3.5000362669756626,-109.94433968908223,14.490582938780292
623,0,1111,-17.760747301242617,-9.62280934596859,-7.331186021443151
623,0,1110,-17.60646506007413,-9.487467837392757,-7.260794458851087
623,1,5821,-27.59471383896483,-21.85344067652622,-12.740319622373269
623,1,5820,-27.489268711633628,-21.66416784364724,-12.666007509321199
623,2,10631,-32.932462293913275,-37.88798476328773,-18.56967928422529
623,2,10630,-32.89928556033011,-37.65147632210429,-18.487766265042954
623,3,20141,-28.743369280277513,-64.2649494602289,-27.863506751831725
623,3,20140,-29.0101263218871,-63.70566381800468,-27.65097663976714
623,4,29651,-8.666493571405331,-84.95910503668856,-37.921877884301274
623,4,29650,-9.601688410816871,-84.45596585598955,-37.55763744556179
624,0,1511,-18.353316531697327,-8.437698553543946,36.710883038827994
624,0,1510,-18.210604387423274,-8.268775327284992,36.31824432825962
624,1,9021,-24.140113169293915,-25.618251501689368,69.65468431915892
624,1,9020,-24.152030037025483,-25.331386798438484,69.14490391188691
625,0,13711,18.398232376930203,-8.339258444021578,52.63042085015151
625,0,13710,18.188131671808947,-8.31811690198889,52.08189992349693
625,1,28521,34.75320875489311,-5.590390392736602,96.21304362774033
625,1,28520,34.534419855047325,-5.68973660985387,95.58886330853595
626,0,28311,-18.51038759934757,8.087432540447935,75.04625317455384
626,0,28310,-18.358500288491143,7.935075723887337,74.28041464032104
627,0,13111,19.783434754446873,-4.081104801235249,-1.1965654195466597
627,0,13110,19.575424444817887,-4.099545433944428,-1.180317398117313
627,1,29921,35.19246573613653,0.7283009737033623,-2.4619302942931034
627,1,29920,34.99457699939171,0.617354076297147,-2.4442784804409277
627,2,41931,48.451120572138386,13.135029786147818,-3.8882096810856197
627,2,41930,48.303994620597564,12.912302534483782,-3.8674405160596317
627,3,63541,52.66074551139848,46.72268030600405,-6.615366426951979
627,3,63540,52.980490365410546,45.7500846442351,-6.535705434985205
628,0,10911,13.999422671463655,-14.562193943652424,18.71387843926273
628,0,10910,13.880904129573821,-14.39864849455703,18.520663340360585
628,1,20721,21.491793838812143,-27.877219210817316,33.36071884760018
628,1,20720,21.41109781719323,-27.68688687777233,33.16295242862392
628,2,25631,25.889600185887062,-43.00893516487856,48.46937354011816
628,2,25630,25.853717504624086,-42.79710125914118,48.26384003555097
628,3,33041,25.879907213540065,-65.47045651846095,70.05651602224785
628,3,33040,25.955942883515917,-65.0099230462439,69.6099906822518
628,4,38051,20.43516897948591,-82.91910420524744,87.59573681793117
628,4,38050,20.651196756624678,-82.45308200744371,87.10435480016238
629,0,2711,-16.8389554566493,-11.157510297059405,-85.54068522372407
629,0,2710,-16.717905913261138,-10.977744711796763,-84.66922850793456
631,0,16411,19.983734536325223,-2.947932039966899,90.23396516091793
631,0,16410,19.805355120582632,-2.7833778514837775,89.20874028986317
632,0,3211,-15.619592464879688,-12.80903075587004,-34.21763632940974
632,0,3210,-15.48224116531292,-12.66089442390394,-33.87834142944305
632,1,7821,-24.867708732777828,-24.912541669060403,-59.8388294399556
632,1,7820,-24.758781604333677,-24.738714755073502,-59.49429079244664
632,2,9931,-31.810065525886003,-38.83488924467714,-86.00828575332811
632,2,9930,-31.734323765427447,-38.63839420718182,-85.6545914678449
633,0,12311,19.04239327203079,-6.740089529123182,-84.99129016099387
633,0,12310,18.866963667024926,-6.636182780694583,-84.1476306851652
634,0,7911,7.08100796999549,-18.918264348604236,-48.69603944317845
634,0,7910,7.0743913587858,-18.706992291274467,-48.18469943134176
634,1,14721,3.1864306637525246,-35.055480993883954,-89.32753032568117
634,1,14720,3.3013699296857375,-34.843984702520444,-88.74522501034845
635,0,5611,-7.886445883892122,-18.597132442746336,-31.449353327197244
635,0,5610,-7.789506263084732,-18.42066516205596,-31.143022460490837
635,1,10221,-16.251462300648498,-31.224014784622028,-54.519497665658726
635,1,10220,-16.125842789279048,-31.064040190090793,-54.210031194418406
635,2,12431,-26.738506411805744,-42.48636178966006,-77.9599542797418
635,2,12430,-26.585030402351848,-42.3464611306056,-77.64399240684351
635,3,14541,-44.044753356989816,-54.91994017944585,-110.45324652250832
635,3,14540,-43.668229816779856,-54.70918984553641,-109.79674900152493
636,0,25311,-9.860932744228728,17.62956409806725,14.052600241648287
636,0,25310,-9.872649021577834,17.39342700358773,13.901171570871588
636,1,44621,3.684580042060765,35.006634356537376,29.067749074954065
636,1,44620,3.211315442715848,34.85235449990587,28.748922987051312
637,0,10711,10.694190380005658,-17.136830441234125,-8.332303381702806
637,0,10710,10.557469964445893,-16.98650235854057,-8.24917381646911
637,1,22621,22.741000573061495,-26.868054364079022,-14.691921089173434
637,1,22620,22.557933066627935,-26.760739277731417,-14.605109053532882
637,2,29731,38.03426428391304,-32.763201840448154,-21.425873072533257
637,2,29730,37.81115637228622,-32.71566813316136,-21.332551448441862
637,3,44041,62.76685403876821,-31.88231897207308,-31.650920850354613
637,3,44040,62.242257122941524,-32.02953626980645,-31.42801767930569
637,4,58351,82.82033979448141,-20.831479995879455,-41.09729616574301
637,4,58350,82.28802651498253,-21.299796350665865,-40.80724425453447
638,0,9311,6.605393711118694,-19.089457779285283,98.77531340182732
638,0,9310,6.5611122112960345,-18.893188459462674,97.78642254826876
639,0,6211,-10.25432434376653,-17.403660249076644,22.923687151092537
639,0,6210,-10.098134447264375,-17.26341991484142,22.688576132349052
639,1,8821,-24.896068039116592,-24.884183256472234,41.54233874031031
639,1,8820,-24.664739254606353,-24.8324765138443,41.276844984828244
639,2,6631,-44.6035122229974,-23.0339899661275,64.07150025134496
639,2,6630,-44.31501396684727,-23.155505897382824,63.72087283086032
640,0,15611,20.04781280506069,-2.476344929699536,0.40489316164488887
640,0,15610,19.8510613131468,-2.4392366026632715,0.3988107036970775
640,1,27621,34.68755138129359,-5.98380743387176,0.8623936594886967
640,1,27620,34.4940590366362,-5.927621325157162,0.856272785055542
640,2,34831,48.99952314800569,-10.911812282092484,1.3224061463140657
640,2,34830,48.81145243880604,-10.836841008336592,1.3162555571600847
640,3,49241,67.56352260385002,-19.78170951984748,1.9478763515646937
640,3,49240,67.20523459212032,-19.58121484126781,1.9354036894969755
640,4,56451,80.67288629611397,-28.01805865644033,2.4183936658084133
640,4,56450,80.3321116427796,-27.78034422352738,2.4057714346299073
640,5,70861,100.87944236725025,-44.849040524393374,3.218239398653328
640,5,70860,100.57516238348984,-44.54968761153235,3.2052722815662436
641,0,3211,-10.915382009684969,-16.99689531679902,-40.240604157055635
641,0,3210,-10.90951131694289,-16.76251096437334,-39.7960884751581
641,1,14721,0.7898173873814551,-35.191128069132006,-83.74345099167367
641,1,14720,0.358386458955934,-34.998157761476534,-82.84737887189354
642,0,3411,-17.0477313358993,-10.83586330062844,-11.156493762975721
642,0,3410,-16.821349894929334,-10.818564807878495,-11.039096565183389
642,1,921,-35.05518980758973,-3.1898161789682486,-21.658695511464153
642,1,920,-34.82896572656382,-3.4557621346297527,-21.478158826222504
643,0,20611,11.323248676491438,16.727898232161326,20.631791280995863
643,0,20610,11.17910040805937,16.584012392561082,20.427201790649658
643,1,37521,23.69589273423672,26.029727153886473,36.23029280744846
643,1,37520,23.511513154711206,25.92695287100707,36.01825224570489
643,2,47331,38.86509670486314,31.773462197427005,52.580622934745534
643,2,47330,38.64638704466171,31.72471969878755,52.35553703787633
643,3,61941,62.7851308397361,31.84631413874983,76.793436095751
643,3,61940,62.28233274266279,31.95171231870553,76.27739144060975
643,4,71751,82.02810549870637,23.76034352162964,97.88256569359005
643,4,71750,81.51274288632831,24.097207079264546,97.26409502087303
644,0,17911,18.160335949851998,8.845407020071331,-7.511398232285202
644,0,17910,18.040319168931443,8.634029934796173,-7.432548389213212
644,1,41821,10.133172267576409,33.70992022747353,-17.022059309902218
644,1,41820,11.237787865910118,33.14682476045492,-16.619785788078985
645,0,23111,1.7231259750700545,20.126269775649487,33.068381517550144
645,0,23110,1.6498349637910792,19.93185798516625,32.72951549062519
645,1,42521,10.458188131840139,33.61055074433811,59.46883593243499
645,1,42520,10.298733084533946,33.45047834460837,59.10033076851652
645,2,50031,25.91168539090296,42.99557829109899,89.23877526654402
645,2,50030,25.65863896557852,42.91433962703345,88.80531304988668
646,0,2011,-19.971670926478623,-3.028303922294782,81.10033408597145
646,0,2010,-19.76309368151267,-3.0693638949095714,80.25756016278432
647,0,22911,0.9041850986701476,20.17973458207443,11.330201262532814
647,0,22910,0.9396123574540383,19.97792739170952,11.215719961793775
647,1,46921,-4.301911697196317,34.936171099884035,20.112190448049923
647,1,46920,-4.198624904631515,34.74719245909981,19.991859465492592
647,2,61431,-14.782336119385675,47.97423364580568,29.506481461857526
647,2,61430,-14.606015666037504,47.81911449296223,29.375266552488007
647,3,88041,-38.153228095104495,59.164867935429285,44.16517685699435
647,3,88040,-37.57586228397797,59.059714808462246,43.837273223637176
647,4,114551,-63.931393100572095,56.62101466847622,58.81890216023063
647,4,114550,-63.120650955492266,56.927828074028966,58.334552639453136
648,0,23111,1.8174622147764339,20.118037343326172,39.067379924789684
648,0,23110,1.8870510393470639,19.910753327516982,38.65370806191293
648,1,47521,-10.05996826048692,33.73182787618884,74.12500758629929
648,1,47520,-9.80056988804761,33.59986206141756,73.57439110588668
649,0,511,-19.806313007818183,-3.9683750828049185,-64.16653623484127
649,0,510,-19.60124864423203,-3.973564305976417,-63.53429298861537
649,1,21,-35.1856646601327,-1.0042141076937767,-112.65486381824648
649,1,20,-34.983482357509004,-1.0782794851299755,-111.99120862420732
650,0,8411,1.3250586831024407,-20.156384382771503,8.161892451108058
650,0,8410,1.293366506778284,-19.958064321346882,8.078115546262195
650,1,15721,5.05359839278114,-34.83543490805578,14.487921218505218
650,1,15720,4.986266804723243,-34.64304146672318,14.40289338369249
650,2,23031,11.468282918653145,-48.87251944320281,20.934639373966903
650,2,23030,11.365003973487148,-48.69139191584336,20.84766418071375
650,3,32641,24.407667902839535,-66.03346661748714,29.924003175588727
650,3,32640,24.102987774012732,-65.71931810557155,29.74145033335597
650,4,42351,37.25970849032368,-76.84317728710676,36.94070010137988
650,4,42350,36.88069798827435,-76.58211255196382,36.74872308316914
650,5,59261,64.97340205009507,-89.2558396336348,49.67595620190467
650,5,59260,64.46672938420343,-89.12927147462909,49.45810781573259
651,0,22611,-3.70372922123952,19.857583676984458,-11.72443977015773
651,0,22610,-3.6137692345651473,19.670801999027482,-11.609398887699168
651,1,48921,-13.451837455411475,32.52823293597434,-20.65746107218583
651,1,48920,-13.282546254838149,32.38166562006483,-20.53320526011932
651,2,63231,-29.245845451959163,40.80102921569893,-30.637516378740273
651,2,63230,-28.994423302427563,40.73480099284843,-30.493241963766327
651,3,96741,-60.70412348861271,35.65353883976573,-48.84781495159347
651,3,96740,-59.95441944407293,36.131294210934534,-48.35449978947063
652,0,3511,-13.635300087515475,-14.903927366249711,-1.5315186005475545
652,0,3510,-13.48747879447054,-14.767762885285173,-1.5212667592808238
652,1,8321,-25.63809815820727,-24.119001781890155,-2.304420216540026
652,1,8320,-25.4665437644924,-24.009642971929857,-2.294042452183465
652,2,8331,-39.33817890630755,-31.185749978916142,-3.0918177552248816
652,2,8330,-39.14529959120816,-31.10706535256744,-3.0811917975775875
652,3,8341,-60.069125529853906,-36.71311250195554,-4.189124697154007
652,3,8340,-59.63667720189258,-36.65325126404861,-4.166855181853338
652,4,8351,-76.80705589867499,-37.33405638660471,-5.044879392152228
652,4,8350,-76.34900829100552,-37.36072725375332,-5.021474818078402
652,5,8361,-106.18966168139369,-30.19789841485173,-6.595375923896562
652,5,8360,-105.71403521891838,-30.40611726227217,-6.568891190795587
653,0,4511,-14.584939652424808,-13.975687992177157,93.20853359960587
653,0,4510,-14.45099459548787,-13.826380849741696,92.29300884719777
654,0,27511,-18.206049002324725,8.750970185383732,-3.1498909131910287
654,0,27510,-18.00464154224631,8.708176240881311,-3.1179476802640496
654,1,58721,-34.10398193061175,8.715292236891681,-5.634282696779194
654,1,58720,-33.88568953286247,8.761420952464437,-5.599669635917481
654,2,75531,-50.18951551325654,1.0261712053715506,-8.42575316613866
654,2,75530,-49.98582272910225,1.1899610216023646,-8.385203957184572
654,3,5841,-64.3959888754849,-28.44850218430062,-13.670135492364064
654,3,5840,-64.37621435007992,-27.490040197200475,-13.521407381070048
655,0,25011,-8.542888431914122,18.304659836993757,-17.146883835196576
655,0,25010,-8.431887625773925,18.135717157149315,-16.976137881797516
655,1,51321,-18.11227283761326,30.182559348332134,-30.050357854113763
655,1,51320,-17.968729299746734,30.035262324421076,-29.876632797704293
655,2,63131,-30.043342824213582,40.21750919054074,-43.23978935752077
655,2,63130,-29.869348737648053,40.09773426097168,-43.06136629373352
655,3,91741,-49.562089506646416,49.997773473238894,-61.738430365359775
655,3,91740,-49.13939937386344,49.852879482977585,-61.36100279349567
655,4,113251,-66.36633262814287,53.74632300482848,-76.30959866503707
655,4,113250,-65.8949623096515,53.692121142871315,-75.90882292882753
655,5,151361,-97.93696477196853,50.95577145215235,-103.2590074669288
655,5,151360,-97.40447119018509,51.111413017264695,-102.7904068740467
656,0,10411,12.08149916809446,-16.188885564035733,-31.055056193670058
656,0,10410,11.933504210723243,-16.049694692935486,-30.74669988534145
656,1,22221,24.637360255902504,-25.14034463354786,-54.528687419408854
656,1,22220,24.451934478991607,-25.042030349608634,-54.210145922792464
656,2,29231,39.79204634657657,-30.604471498430836,-79.0588119198047
656,2,29230,39.57489673442631,-30.558571828710694,-78.72195045796838
656,3,43241,63.38757059092335,-30.629429350163537,-115.12386045904154
656,3,43240,62.89435777106907,-30.729370237850443,-114.36007004200549
658,0,3111,-15.108085959680217,-13.40842507014348,-44.55230506619315
658,0,3110,-14.939416053514556,-13.29734685108454,-44.10585992836165
658,1,5221,-28.728202987512166,-20.340313090902534,-78.40385393709329
658,1,5220,-28.535036992741226,-20.267135021685284,-77.94723470357057
658,2,4831,-43.98667858535086,-24.191298602749804,-113.26599012071406
658,2,4830,-43.774252361406,-24.162372037373423,-112.79207540770125
659,0,2911,-12.45668087236411,-15.90204117095621,-68.30670762658087
659,0,2910,-12.315126158249214,-15.758889893600639,-67.62984980306757
659,1,7221,-24.155533136988737,-25.603730378263627,-119.48527964642402
659,1,7220,-23.985993555523798,-25.48866515490412,-118.79639065081572
660,0,16911,16.88030455724367,11.09476613261483,-109.41298531642812
660,0,16910,16.678845982950012,11.037003772677863,-108.28461656054318
661,0,22911,-0.4194595207786769,20.195659254263152,18.329746367762784
661,0,22910,-0.31969794260380624,19.99741216595008,18.137006150453562
661,1,49521,-15.305752576969624,31.698149684556498,35.211091797247676
661,1,49520,-14.991639012474794,31.626747471961743,34.93133599165903
662,0,15711,20.17883826071493,0.9221989663541024,18.842508899200233
662,0,15710,19.97792381026753,0.9412062532742453,18.655215855824174
662,1,30321,35.13582576760096,-2.1214192363961075,33.03403853104111
662,1,30320,34.939232570254255,-2.059661966591449,32.84279787425073
662,2,35231,49.488466855242805,-8.42231163516712,47.60943816398243
662,2,35230,49.30362566957919,-8.31645588087229,47.41175565830556
662,3,47441,66.7908401164705,-22.251759581574852,68.24616431668036
662,3,47440,66.48049273028799,-21.91653774263289,67.82220301715189
662,4,54851,77.12306990945913,-36.676888517803604,84.754421532259
662,4,54850,76.88520587540924,-36.24432518109145,84.29628436890101
662,5,67161,85.97609194677976,-69.25521107347461,116.37333559224291
662,5,67160,85.95433954576596,-68.64296533011178,115.80477530390097
663,0,511,-17.981523543081106,-9.203443358179847,-66.73924644371114
663,0,510,-17.846392394927754,-9.028084706672926,-66.0449024692586
664,0,27411,-16.677899750992445,11.396872481901095,-12.847243127544495
664,0,27410,-16.469898396090045,11.346431941063592,-12.719338536859388
664,1,56121,-33.70587499418191,10.146513966550451,-23.213054769843783
664,1,56120,-33.46840123423215,10.240315480314258,-23.060470096359335
664,2,831,-49.775692295875146,-6.512947213168154,-37.46628737429339
664,2,830,-49.62584278253421,-6.1054446169545,-37.20681818494297
665,0,25011,-10.92918120826564,16.988025675570427,-13.612338419614494
665,0,25010,-10.846285731794808,16.803539131259345,-13.481666391816624
665,1,48921,-15.487357937188136,31.609921614904472,-23.530796427959068
665,1,48920,-15.449104716164783,31.405789944810827,-23.396615994919962
665,2,60831,-16.45289299297079,47.427157201573365,-33.794686738176026
665,2,60830,-16.465889044318317,47.210942234670036,-33.65474315307342
665,3,82341,-11.088451522773184,69.52134156322442,-48.56047561047438
665,3,82340,-11.278440115621038,69.08540830141388,-48.253242983781455
665,4,96551,-1.1422035619954585,85.39239316914876,-60.70417063903608
665,4,96550,-1.4841885062367908,84.98708402491563,-60.3615485542333
665,5,115561,31.164015333534987,105.91016510563085,-85.80501602439799
665,5,115560,30.43273481527747,105.7064496841579,-85.31456023666728
666,0,7811,2.797499831332683,-20.00534618661747,-53.640040764037096
666,0,7810,2.6680961879873166,-19.82120131696841,-53.080245740994535
666,1,19321,19.105657428197844,-29.56373354547316,-102.08939267287755
666,1,19320,18.791230499722037,-29.527792688222316,-101.30223869493113
667,0,9811,12.869609007294194,-15.569579834884898,-95.28632931623636
667,0,9810,12.769286225512765,-15.393091365035822,-94.32523378095817
668,0,8311,4.33546635688861,-19.729262952739944,-1.3132015826158734
668,0,8310,4.3759620749625725,-19.515430468711386,-1.3043930179301533
668,1,13121,-4.578155856943507,-34.90099285402174,-2.039304218195953
668,1,13120,-4.3722051536232875,-34.72581601938064,-2.0283609507323797
668,2,10731,-31.30886806677326,-39.24020569362703,-3.1902522222642995
668,2,10730,-30.68068803131021,-39.48032635673078,-3.163032205897641
669,0,25211,-8.258165868792794,18.434833041070988,10.076784821436423
669,0,25210,-8.223982511561168,18.23095696918459,9.98085860819394
669,1,46921,-7.494329684267335,34.39289767819646,17.545776970459986
669,1,46920,-7.551205723054515,34.17570688986247,17.441594396382193
669,2,56631,1.076668571493343,50.188472368422524,25.9643229325686
669,2,56630,0.9001428101408635,49.99192613532806,25.841733456111875
669,3,71241,32.15663757853589,62.626743871861535,42.047456900314515
669,3,71240,31.14767453572643,62.68828173177029,41.57837951383094
670,0,8511,7.184865004187138,-18.879023458726024,16.28171797906865
670,0,8510,7.19710934546092,-18.660160968082263,16.111693261272855
670,1,15921,-0.8230067375462919,-35.19039460135816,30.750815605953246
670,1,15920,-0.602170954255083,-34.99480314773986,30.522000822710183
671,0,13111,19.466104828273874,-5.395646298113604,-5.666948754130751
